name,launch_date,decayed,period,height_km,latitude,longitude,velocity_kms,id
STARLINK-1637,2020-08-18,False,95.593,551.7473841247893,-13.719256593984642,98.06740763794396,7.585869323613235,5f487be7d76203000692e5a1
STARLINK-1585,2020-08-18,False,95.593,550.4434811142155,39.75770945265947,69.06413059988964,7.591879966718986,5f487be8d76203000692e5a7
STARLINK-1643,2020-08-18,False,95.593,552.0758971573705,-13.83363609265349,128.12353735401553,7.585528420091561,5f487be7d76203000692e59f
STARLINK-1616,2020-08-18,False,95.593,549.8115398616965,-10.46793508633618,-80.39968339433563,7.587701733831696,5f487be8d76203000692e5a6
STARLINK-1592,2020-08-18,True,87.832,,,,,5f487be8d76203000692e5a5
STARLINK-1634,2020-08-18,False,95.594,547.8460193900291,18.253877282488112,113.25484948187427,7.590713091914083,5f487be8d76203000692e5aa
STARLINK-1629,2020-08-18,False,95.593,562.9317044174368,-45.553591152356155,-102.14057771954057,7.579488890790137,5f487be8d76203000692e5ac
STARLINK-1606,2020-08-18,False,95.593,547.6877748269944,10.291780918086221,99.71874566224116,7.590006725878049,5f487be8d76203000692e5b1
STARLINK-1602,2020-08-18,False,95.592,546.4949282414882,21.382685528751928,-55.432344098595685,7.592611501939581,5f487be8d76203000692e5b3
STARLINK-1590,2020-08-18,False,95.592,560.8144483246178,-38.36547620438452,179.09975716493906,7.580179665932376,5f487be8d76203000692e5ba
STARLINK-1734,2020-09-03,False,95.593,551.3011917455988,47.99661642751964,33.95305957066798,7.592792196405445,5f566f5cafb15b0006a90094
STARLINK-1689,2020-09-03,False,95.593,546.8472633875235,21.35181196120948,24.529007448325256,7.592240061061117,5f5a9c1d2fd30c00065e5e59
STARLINK-1725,2020-09-03,False,95.587,551.3820705033268,-13.803869548635904,178.40390887497233,7.5861628021183956,5f5a9c1d2fd30c00065e5e5a
STARLINK-1771,2020-09-03,False,95.592,550.0886844796132,39.68657947467853,149.16158619867713,7.592219229078792,5f5a9c1d2fd30c00065e5e5c
STARLINK-1695,2020-09-03,False,95.593,565.2969255709559,-49.08459941520734,-117.54524972960823,7.577703209296054,5f5a9c1d2fd30c00065e5e5f
STARLINK-1750,2020-09-03,False,95.593,546.3307467691893,13.548899189788779,-2.0736087070407563,7.5918017821140635,5f5a9c1d2fd30c00065e5e60
STARLINK-1724,2020-09-03,False,95.592,562.0718523508494,-40.851479735819524,-177.17935274987957,7.579365047370361,5f5a9c1d2fd30c00065e5e61
STARLINK-1546,2020-09-03,False,93.798,467.27616258591934,45.35983538277905,-50.82154548548976,7.637069578746122,5f5a9c1d2fd30c00065e5e62
STARLINK-1727,2020-09-03,False,95.593,548.5205844254851,35.926573681828536,40.36314512525424,7.593136145743266,5f5a9c1d2fd30c00065e5e63
STARLINK-1769,2020-09-03,False,95.592,551.8515848553816,50.564605807304766,27.97497044163467,7.592747211369275,5f5a9c1d2fd30c00065e5e64
STARLINK-1759,2020-09-03,False,95.593,564.6669788560166,-47.57441364238277,-117.53136740142051,7.578049216881333,5f5a9c1d2fd30c00065e5e6e
STARLINK-1721,2020-09-03,False,95.593,565.1188985220397,-49.99329813643238,-55.477799436103446,7.578097414435654,5f5a9c1d2fd30c00065e5e77
STARLINK-1770,2020-09-03,False,95.591,548.3651679210379,25.727330954985515,166.4197812912729,7.591250212813105,5f5a9c1e2fd30c00065e5e83
STARLINK-1666,2020-09-03,False,95.592,558.1545418578817,-33.191465826915426,-41.759963851682855,7.581983627780159,5f5a9c1e2fd30c00065e5e85
STARLINK-1707,2020-09-03,False,95.593,548.4750615031662,4.238960414482124,139.36231646161653,7.588795549862388,5f5a9c1e2fd30c00065e5e8e
STARLINK-1553,2020-09-03,False,95.59,562.3897514452956,-42.31753532086893,-149.5466816981765,7.579286464692568,5f5a9c1e2fd30c00065e5e8c
STARLINK-1723,2020-09-03,False,95.592,550.8708701378964,-15.553895886824584,10.770060093303657,7.587018872675168,5f5a9c1e2fd30c00065e5e94
STARLINK-1686,2020-09-03,False,95.593,551.6243842378799,49.0659325777186,62.3833825764946,7.592675039142752,5f5a9c1e2fd30c00065e5e96
STARLINK-1665,2020-09-03,False,95.592,559.5014902723242,-36.45090654162601,-26.00245506340705,7.581193860611031,5f5a9c1e2fd30c00065e5e9f
STARLINK-1768,2020-09-03,True,87.43,,,,,5f5a9c1e2fd30c00065e5e9b
STARLINK-1767,2020-09-03,False,95.592,565.6186379313185,-49.717745668890686,-110.53439297365782,7.577481910452679,5f5a9c1e2fd30c00065e5ea9
STARLINK-1763,2020-09-03,False,95.592,548.8003709793165,32.52814841506692,109.79833345793921,7.592094834242728,5f5a9c1e2fd30c00065e5ea5
STARLINK-1656,2020-09-03,False,95.593,547.6301610190612,10.276798583421792,179.74694973928823,7.590064216847419,5f5a9c1e2fd30c00065e5ea4
STARLINK-1654,2020-09-03,False,95.593,552.4004467926306,52.16309084920887,97.38418943571462,7.592503696533613,5f5a9c1e2fd30c00065e5eac
STARLINK-1751,2020-09-03,True,88.233,,,,,5f5a9c1e2fd30c00065e5ead
STARLINK-1764,2020-09-03,False,95.593,548.0552219901629,-2.4392780988079426,-14.291824869437509,7.589212482585112,5f5a9c1e2fd30c00065e5eb6
STARLINK-1646,2020-09-03,False,95.592,550.7690828071254,45.142838537052945,36.24531541435076,7.592716486518425,5f5a9c1e2fd30c00065e5eb7
STARLINK-1653,2020-09-03,False,95.592,564.8164574554112,-48.59343547297396,-55.22107566893617,7.57809787632538,5f5a9c1e2fd30c00065e5eb9
STARLINK-1670,2020-09-03,False,95.592,547.3771292743259,28.93240253386592,11.950537732389614,7.592949218328916,5f5a9c1e2fd30c00065e5eb4
STARLINK-1690,2020-09-03,False,95.593,551.2920278736037,47.52909250053661,62.33108224285723,7.592706995694009,5f5a9c1e2fd30c00065e5eb5
STARLINK-1752,2020-09-03,False,95.592,552.2273015620376,49.93681298848558,124.74830626402328,7.592190259183463,5f5a9c1e2fd30c00065e5ec0
STARLINK-1719,2020-09-03,False,95.593,550.0202236236973,-10.46942604786115,-0.4217529191780951,7.587471927486982,5f5a9c1e2fd30c00065e5ebd
STARLINK-1652,2020-09-03,True,87.843,,,,,5f5a9c1e2fd30c00065e5ebc
STARLINK-1739,2020-09-03,False,95.592,546.2721031309648,15.671803491049056,-25.373764350414863,7.592071864022817,5f5a9c1e2fd30c00065e5ebb
STARLINK-1691,2020-09-03,True,87.283,,,,,5f5a9c1e2fd30c00065e5ec2
STARLINK-1617,2020-09-03,False,95.593,552.7214290444872,53.10848842049255,92.71136068001192,7.592368685202316,5f5a9c1e2fd30c00065e5ebe
STARLINK-1760,2020-09-03,False,95.593,557.2963643051817,-29.01599647048323,-167.9484866068911,7.582105829526348,5f5a9c1e2fd30c00065e5ec1
STARLINK-1550,2020-09-03,False,95.592,549.5682730285289,34.786768181549284,111.23186003378194,7.591740714136265,5f5a9c1e2fd30c00065e5ec4
STARLINK-1688,2020-09-03,False,95.592,555.0787901393132,-24.269652907270725,-157.49272902131122,7.583646993072148,5f5a9c1e2fd30c00065e5ec5
STARLINK-1575,2020-09-03,False,95.592,566.0645664057947,-50.5840047184271,-151.9600094814788,7.5771705053635285,5f5a9c1e2fd30c00065e5ec6
STARLINK-1658,2020-09-03,False,95.592,552.4478181797094,-19.306184740608366,-12.424344006163933,7.5857639240121815,5f5a9c1e2fd30c00065e5ec7
STARLINK-1662,2020-09-03,True,87.68,,,,,5f5a9c1e2fd30c00065e5ec8
STARLINK-1722,2020-09-03,False,95.592,557.729419123586,-30.944255028010105,169.1540011506542,7.581997479630295,5f5a9c1e2fd30c00065e5eca
STARLINK-1547,2020-09-03,False,95.592,564.9458188483586,-48.04595619350839,-145.902121555174,7.5778244560182415,5f5a9c1e2fd30c00065e5ecb
STARLINK-1651,2020-09-03,False,95.593,551.1476871950117,-11.76405709031986,151.50310922466213,7.5863383765366645,5f5a9c1e2fd30c00065e5ecd
STARLINK-1657,2020-09-03,False,95.593,560.0349991912653,-36.02270966493535,-139.52280757138823,7.580540415389208,5f5a9c1e2fd30c00065e5ed0
STARLINK-1758,2020-09-03,False,95.593,551.8781673196609,-18.342988508279497,-26.814980306028605,7.586287593656889,5f5a9c1e2fd30c00065e5ed4
STARLINK-1742,2020-09-03,False,95.594,565.4376124336959,-49.63899760116999,-83.85557427692568,7.5776899062658645,5f5a9c1e2fd30c00065e5ed2
STARLINK-1756,2020-09-03,True,87.665,,,,,5f5a9c1e2fd30c00065e5ed7
STARLINK-1757,2020-09-03,True,87.613,,,,,5f5a9c1e2fd30c00065e5ed6
STARLINK-1711,2020-09-03,False,95.593,559.6363449751316,-36.62141192223841,-96.24053437184484,7.581113637158877,5f5a9c1e2fd30c00065e5ed3
STARLINK-1661,2020-09-03,False,95.593,547.0520459825038,5.565764817351247,11.720588484897716,7.5904228958987305,5f5a9c1e2fd30c00065e5ed5
STARLINK-1762,2020-09-03,False,95.593,554.7576299598586,-25.994520943040886,-13.843586136437791,7.584341742472436,5f5a9c1e2fd30c00065e5ed8
STARLINK-1726,2020-09-03,False,95.592,552.2717155397222,-20.20704169367602,-53.43828764138573,7.586096920996367,5f5a9c1e2fd30c00065e5edc
STARLINK-1713,2020-09-03,False,95.594,549.4907767656141,40.72357414751397,2.6203052690641373,7.593163322841112,5f5a9c1e2fd30c00065e5edb
STARLINK-1765,2020-09-03,False,95.593,566.1223294660094,-51.320514284996854,-123.34000974089659,7.5772959814362695,5f5a9c1e2fd30c00065e5edd
STARLINK-1745,2020-09-03,True,87.991,,,,,5f5a9c1e2fd30c00065e5ee0
STARLINK-1738,2020-09-03,False,95.593,552.7334966886438,52.62946502316849,89.21200134951573,7.592253308940088,5f5a9c1e2fd30c00065e5ee3
STARLINK-1710,2020-09-03,False,95.592,548.2687079486213,2.3139732664095614,165.79759014986055,7.588968325691754,5f5a9c1e2fd30c00065e5ee4
STARLINK-1673,2020-09-03,False,95.593,549.5662578231531,-5.75927486587843,-168.1478100929985,7.587667367308663,5f5a9c1f2fd30c00065e5ef2
STARLINK-1744,2020-10-06,True,87.231,,,,,5f889667c86e27000615b18d
STARLINK-1682,2020-10-06,False,95.592,552.7500067469573,53.20374158680914,-118.01405762335204,7.592330160015213,5f889667c86e27000615b1a9
STARLINK-1699,2020-10-06,False,95.593,548.8306904423425,-0.7468523909987514,3.3372382341945874,7.588348312882743,5f889668c86e27000615b1ea
STARLINK-1709,2020-10-06,False,95.592,550.1023382175954,40.86123353036898,-167.1379669679187,7.592466152552496,5f889668c86e27000615b1ec
STARLINK-1693,2020-10-06,False,95.592,546.9903477250336,21.383802031505585,-175.43106039350917,7.592070111874498,5f889668c86e27000615b1e9
STARLINK-1701,2020-10-06,False,95.592,554.9189694684219,-25.95286173603883,146.18629789863002,7.584136277313254,5f889668c86e27000615b1f3
STARLINK-1664,2020-10-06,False,95.592,547.4483829545361,25.221708981979837,158.1811191455921,7.592189164506158,5f889668c86e27000615b1f8
STARLINK-1706,2020-10-06,False,95.592,547.9556279420012,24.239321372919527,-47.109380805895576,7.591462682121723,5f889668c86e27000615b1f5
STARLINK-1678,2020-10-06,False,95.592,554.1078087979804,-21.54224523481419,4.7056058389413336,7.584293469555545,5f889668c86e27000615b201
STARLINK-1680,2020-10-06,False,95.593,560.2098678254906,-37.70660669086053,7.863218276568182,7.580712099938276,5f889669c86e27000615b20f
STARLINK-1684,2020-10-06,True,87.451,,,,,5f889669c86e27000615b211
STARLINK-1708,2020-10-06,False,95.592,550.6728575253046,45.64151600861184,-142.31280897750142,7.592916708840061,5f889669c86e27000615b216
STARLINK-1730,2020-10-06,False,95.592,547.2622979623593,18.15888266074952,-46.66401769620844,7.591298891045489,5f889669c86e27000615b217
STARLINK-1694,2020-10-06,False,95.592,549.4946696264742,37.58441735518881,-172.31047693133843,7.592414457839058,5f889669c86e27000615b21b
STARLINK-1728,2020-10-06,False,95.593,551.4113302944115,-13.753204696174556,-21.906801801543857,7.586247773255739,5f889669c86e27000615b221
STARLINK-1675,2020-10-06,False,95.593,566.7414158030051,-53.108206184993115,32.71555773361979,7.5770021529713905,5f889669c86e27000615b220
STARLINK-1648,2020-10-06,False,95.592,551.2000839053408,47.55409901137525,-137.61040494302003,7.592789699695762,5f889669c86e27000615b21e
STARLINK-1712,2020-10-06,False,95.592,551.1943334585694,45.46114110840125,-81.93705809861044,7.592312509610365,5f889669c86e27000615b21f
STARLINK-1531,2020-10-06,False,95.594,548.1044180813251,26.8478992550367,-19.48056131577215,7.591792825526259,5f889669c86e27000615b225
STARLINK-1649,2020-10-06,False,92.409,399.2892139340902,51.88553169773395,-133.03240933183937,7.676952331894363,5f889669c86e27000615b233
STARLINK-1644,2020-10-06,False,95.59,566.3718181323347,-52.216653436658255,77.54579235424343,7.577161680755099,5f889669c86e27000615b235
STARLINK-1697,2020-10-06,False,95.592,548.7071647874691,31.4642059831916,-149.96509418451666,7.591987835162655,5f889669c86e27000615b23a
STARLINK-1747,2020-10-06,False,95.592,549.0790936949925,-7.581473000941996,157.07849067317605,7.588274736284737,5f889669c86e27000615b23c
STARLINK-1746,2020-10-06,False,95.592,562.4743825987161,-42.38294577965634,10.586087724977238,7.579253957413962,5f889669c86e27000615b251
STARLINK-1676,2020-10-06,False,95.592,548.0653674074729,26.218815839595592,-34.055717911938466,7.591687345081107,5f889669c86e27000615b250
STARLINK-1748,2020-10-06,False,95.154,533.4593378083791,53.039862453053445,-104.99338075319154,7.601850482788144,5f889669c86e27000615b260
STARLINK-1679,2020-10-06,False,95.593,566.9267612890653,-53.2026926663607,61.650907650329316,7.576845057751091,5f889669c86e27000615b262
STARLINK-1660,2020-10-06,False,95.592,554.7609651979501,-23.454058705130382,-8.52553901434453,7.583882257541243,5f889669c86e27000615b266
STARLINK-1668,2020-10-06,True,88.013,,,,,5f889669c86e27000615b270
STARLINK-1735,2020-10-06,False,95.592,546.8363456515344,13.594725607136985,157.9619341714568,7.591230334298882,5f889669c86e27000615b271
STARLINK-1672,2020-10-06,False,95.593,557.9682692309925,-31.53024142536731,30.108895003161514,7.581860502155655,5f889669c86e27000615b273
STARLINK-1681,2020-10-06,False,95.592,563.3717554722762,-45.45341754018368,88.07166561733662,7.578972543972163,5f889669c86e27000615b277
STARLINK-1698,2020-10-06,False,95.592,551.6728663242557,47.86790037713364,-68.23924552027266,7.592345245221343,5f889669c86e27000615b275
STARLINK-1650,2020-10-06,False,95.592,566.7144020411524,-53.17345159792065,75.00114096290076,7.577023562212833,5f889669c86e27000615b274
STARLINK-1755,2020-10-06,False,95.591,552.4544135063798,-18.30309500835135,133.21340915852926,7.585606857445021,5f889669c86e27000615b27c
STARLINK-1741,2020-10-06,False,95.591,563.3248755970471,-45.51279732117537,97.94226405703891,7.579007938651466,5f889669c86e27000615b28a
STARLINK-1705,2020-10-06,False,95.592,547.0458918992008,8.251081469449764,-33.68633118909132,7.590554028398166,5f889669c86e27000615b28e
STARLINK-1674,2020-10-06,True,87.943,,,,,5f889669c86e27000615b28d
STARLINK-1749,2020-10-06,False,95.592,566.3627949000065,-52.620726691589105,69.28833572318564,7.577300884384877,5f889669c86e27000615b29c
STARLINK-1737,2020-10-06,False,95.592,548.7996528718513,33.01021409731387,-61.54915421703673,7.592203219140168,5f889669c86e27000615b298
STARLINK-1754,2020-10-06,True,88.021,,,,,5f889669c86e27000615b2a8
STARLINK-1696,2020-10-06,False,95.591,549.6835891977262,-5.45841492782108,-8.335773749175475,7.587472504688543,5f889669c86e27000615b2a7
STARLINK-1729,2020-10-06,False,95.592,565.3960428429291,-49.98717346310544,104.54400541179649,7.5777842249574,5f889669c86e27000615b2a6
STARLINK-1733,2020-10-06,False,95.592,566.2018726256711,-51.345669759239016,36.75873551037675,7.577195405530852,5f889669c86e27000615b2aa
STARLINK-1714,2020-10-06,False,95.593,550.9532579012293,45.12786519032051,-163.7915441299245,7.5925189149392684,5f889669c86e27000615b2b1
STARLINK-1671,2020-10-06,False,95.593,551.8735475693966,48.9882466611673,-86.79406684900067,7.592383439560693,5f889669c86e27000615b2b6
STARLINK-1700,2020-10-06,False,95.592,564.3437979777354,-47.59749019670569,42.53012547153175,7.578397234785986,5f889669c86e27000615b2b4
STARLINK-1685,2020-10-06,True,88.176,,,,,5f88966ac86e27000615b2c3
STARLINK-1692,2020-10-06,False,95.592,560.7954680735038,-39.794641150487145,129.00445896764842,7.580510643333978,5f889669c86e27000615b2bd
STARLINK-1677,2020-10-06,False,95.592,546.7732996836721,18.307637766990627,-177.8833241801128,7.59186530514121,5f88966ac86e27000615b2cb
STARLINK-1743,2020-10-06,True,88.458,,,,,5f88966ac86e27000615b2c8
STARLINK-1702,2020-10-06,True,87.328,,,,,5f88966ac86e27000615b2eb
STARLINK-1659,2020-10-06,False,95.593,547.740374258171,10.260618738428043,-20.24533529907098,7.589949858003484,5f88966ac86e27000615b2ef
STARLINK-1683,2020-10-06,False,95.592,550.2895511701718,-9.79039693312146,-34.99630671959562,7.5870934303296,5f88966ac86e27000615b308
STARLINK-1740,2020-10-06,False,95.593,552.6514646286741,52.6257332095881,-110.73696337338089,7.592337980562097,5f88966ac86e27000615b318
STARLINK-1663,2020-10-06,False,95.593,559.8274996068003,-36.023528573916266,20.489504698093608,7.580764624652041,5f88966ac86e27000615b325
STARLINK-1732,2020-10-06,False,95.592,548.083059384604,2.200972906606325,-34.10707345789674,7.589166375266756,5f88966ac86e27000615b326
STARLINK-1736,2020-10-06,False,95.592,556.4861720416257,-28.062879808357177,6.286973242121359,7.582795308824822,5f88966ac86e27000615b32c
STARLINK-1753,2020-10-06,True,87.837,,,,,5f88966ac86e27000615b32e
STARLINK-1687,2020-10-06,False,95.592,558.2938405154036,-33.158745675913714,118.28231633047903,7.58183369627107,5f88966ac86e27000615b330
STARLINK-1819,2020-10-18,True,88.439,,,,,5f908d7c874a1d0006085856
STARLINK-1801,2020-10-18,False,95.592,552.9746475052025,-18.521221417547636,82.3058858821128,7.5850841775622655,5f98848bfb51fa0006ab75b8
STARLINK-1773,2020-10-18,False,95.593,552.7112091027539,53.09346690477217,-37.06589143977468,7.592379886520613,5f98848bbdedb2000627314d
STARLINK-1781,2020-10-18,False,95.593,552.8010293137295,53.14975632187711,-18.840294536727754,7.592295736877514,5f98848bfb51fa0006ab75b7
STARLINK-1822,2020-10-18,False,95.593,548.1534883130607,21.214394847754782,30.91258373629105,7.590783277297294,5f98848bfb51fa0006ab75b6
STARLINK-1794,2020-10-18,True,88.152,,,,,5f98848bbdedb20006273156
STARLINK-1780,2020-10-18,False,95.591,547.0496257013974,23.30180087828002,-108.66308105484681,7.592242371817683,5f98848bbdedb20006273158
STARLINK-1774,2020-10-18,False,95.593,560.9262842679445,-39.825572673113214,-151.05475386111667,7.580401018535842,5f98848bbdedb20006273159
STARLINK-1808,2020-10-18,False,95.593,550.7937448194307,43.68807653752021,-101.85664107195066,7.592364865101492,5f98848bfb51fa0006ab75bd
STARLINK-1803,2020-10-18,False,95.593,550.236941314799,-7.7935365406550865,58.401023684061975,7.587030569627879,5f98848bbdedb2000627315a
STARLINK-1790,2020-10-18,False,95.593,550.0679810842921,38.114256184402755,16.606985521524045,7.591910962510728,5f98848bbdedb2000627315b
STARLINK-1825,2020-10-18,False,95.592,548.5804012432445,25.75749169823119,46.38694840329139,7.591041219034897,5f98848bfb51fa0006ab75be
STARLINK-1814,2020-10-18,False,95.593,547.8866694248372,8.358911363795034,46.34874825058064,7.589647433920687,5f98848bbdedb2000627315f
STARLINK-1805,2020-10-18,False,95.593,547.466464905302,0.4050423266432093,-96.91103550564608,7.589831888449452,5f98848bfb51fa0006ab75cd
STARLINK-1772,2020-10-18,True,87.519,,,,,5f98848bfb51fa0006ab75cc
STARLINK-1821,2020-10-18,False,95.593,564.4444444324108,-47.91429621921686,-168.3789803073198,7.5783772831610285,5f98848bbdedb20006273167
STARLINK-1793,2020-10-18,False,95.592,551.8551221908847,-16.320580927275827,-160.11534846716626,7.586026925525819,5f98848bbdedb20006273166
STARLINK-1841,2020-10-18,True,87.115,,,,,5f98848bbdedb20006273162
STARLINK-1718,2020-10-18,False,95.592,560.1652667734215,-38.53794053683169,-164.00505884246775,7.580925479772061,5f98848bbdedb20006273163
STARLINK-1828,2020-10-18,False,95.593,550.7843084869683,43.62336599814143,37.330334462511345,7.592382033700263,5f98848bbdedb20006273169
STARLINK-1813,2020-10-18,False,95.593,549.3823751573946,37.57910749186471,-92.32591747268332,7.592553969969894,5f98848bbdedb2000627316a
STARLINK-1829,2020-10-18,False,95.592,555.4778139229102,-26.88000442221722,74.84085906055246,7.5836930590951575,5f98848bfb51fa0006ab75d4
STARLINK-1778,2020-10-18,True,87.767,,,,,5f98848bfb51fa0006ab75cb
STARLINK-1791,2020-10-18,False,95.592,551.3934616594097,-15.537124107388507,-109.21865229333191,7.586426273310488,5f98848bfb51fa0006ab75d1
STARLINK-1807,2020-10-18,False,95.593,546.6349616730413,7.609436421681918,-121.72364081863223,7.590966037699839,5f98848bfb51fa0006ab75d3
STARLINK-1800,2020-10-18,False,95.593,546.5182785283714,16.34929821533909,-84.52999111756809,7.5918966016624925,5f98848bfb51fa0006ab75cf
STARLINK-1830,2020-10-18,False,95.593,558.0230133267123,-31.553066050125373,70.13950173585903,7.581807276655942,5f98848bfb51fa0006ab75d5
STARLINK-1824,2020-10-18,True,88.573,,,,,5f98848bfb51fa0006ab75d7
STARLINK-1717,2020-10-18,False,95.592,549.777480204044,-5.731226072395276,71.95128048635034,7.587420251810461,5f98848bbdedb2000627316b
STARLINK-1786,2020-10-18,True,87.846,,,,,5f98848bbdedb2000627316f
STARLINK-1776,2020-10-18,False,95.593,554.8553678455037,-25.947682326962354,-133.80143564988748,7.58420622147407,5f98848bfb51fa0006ab75d8
STARLINK-1784,2020-10-18,False,95.592,547.0567458840114,25.982120784872613,-110.82997847853898,7.59275596566542,5f98848bfb51fa0006ab75da
STARLINK-1716,2020-10-18,False,95.592,552.6366965915768,53.204098107242814,-37.955658677737894,7.59245702116541,5f98848bfb51fa0006ab75df
STARLINK-1731,2020-10-18,True,87.505,,,,,5f98848bfb51fa0006ab75e0
STARLINK-1788,2020-10-18,False,95.593,550.2443752998106,39.721775434415406,29.10828570526554,7.592077447010817,5f98848bbdedb20006273176
STARLINK-1792,2020-10-18,False,95.592,563.6972715571856,-45.67890560153286,117.79060982748302,7.578659715057594,5f98848bbdedb20006273175
STARLINK-1783,2020-10-18,False,95.593,555.6467337780005,-25.44793386182251,88.34007655699934,7.583256184678901,5f98848bbdedb20006273177
STARLINK-1715,2020-10-18,False,95.593,549.3559984386502,-1.6521815471533343,59.01845159107469,7.587770186141559,5f98848bbdedb20006273178
STARLINK-1789,2020-10-18,False,95.592,550.6125358932768,41.30561389429191,1.452442307729605,7.591989336349726,5f98848bbdedb20006273179
STARLINK-1802,2020-10-18,False,95.592,549.4331580285634,35.78673883669299,15.15793534531753,7.59209413558644,5f98848cfb51fa0006ab75ee
STARLINK-1720,2020-10-18,False,95.592,554.2515413177043,-24.45450144208306,-147.31790262945262,7.584603171677864,5f98848cfb51fa0006ab75f7
STARLINK-1795,2020-10-18,False,95.593,563.2261222528932,-43.79567740047432,78.35969181832154,7.578768157974252,5f98848cfb51fa0006ab75f2
STARLINK-1817,2020-10-18,False,95.593,565.2061613779942,-48.44705606511537,110.12197390800603,7.5776567423524135,5f98848cfb51fa0006ab75f3
STARLINK-1818,2020-10-18,False,95.592,547.6046704552082,10.214126327652039,59.782738637468434,7.590080872319177,5f98848cfb51fa0006ab75f5
STARLINK-1796,2020-10-18,True,87.425,,,,,5f98848cfb51fa0006ab75f6
STARLINK-1826,2020-10-18,False,95.592,548.8280235800194,30.548130329517036,16.603282015401504,7.591672701864044,5f98848cfb51fa0006ab75fb
STARLINK-1815,2020-10-18,False,95.593,548.4229383035681,4.157223142778501,49.415206006359945,7.588851612899861,5f98848cbdedb2000627318a
STARLINK-1797,2020-10-18,False,95.592,563.889508088525,-46.727079681913054,179.92266618266336,7.578697014769605,5f98848cfb51fa0006ab75fa
STARLINK-1775,2020-10-18,False,95.593,563.7804852599265,-44.31836067275723,129.706747051411,7.578285125569728,5f98848cfb51fa0006ab75fe
STARLINK-1816,2020-10-18,False,95.593,547.0250545593071,2.4339105743970024,-110.39886737088379,7.590334643529073,5f98848cfb51fa0006ab75f9
STARLINK-1799,2020-10-18,False,95.592,548.4951488835077,33.22776201155042,-82.87137728802509,7.592583198823279,5f98848cbdedb2000627318d
STARLINK-1810,2020-10-18,False,95.593,548.8844937418953,30.655955743415408,56.60178856151541,7.591650641660453,5f98848cbdedb2000627318f
STARLINK-1820,2020-10-18,False,95.592,565.8536902748438,-51.26358399100823,178.98236679782386,7.577560620867388,5f98848cbdedb20006273191
STARLINK-1811,2020-10-18,False,95.592,566.747251414612,-53.11143277469675,152.79549770907735,7.576979419530003,5f98848cbdedb20006273190
STARLINK-1823,2020-10-18,True,87.953,,,,,5f98848cbdedb20006273194
STARLINK-1804,2020-10-18,False,95.593,562.746745296613,-44.233845265528636,165.80584103784457,7.579394621078046,5f98848cbdedb20006273199
STARLINK-1766,2020-10-18,False,95.593,550.5978213337385,42.1308509160139,25.215146665915434,7.59222719612004,5f98848cbdedb2000627319a
STARLINK-1809,2020-10-18,True,87.845,,,,,5f98848cbdedb2000627319b
STARLINK-1831,2020-10-18,True,87.959,,,,,5f98848cbdedb2000627319f
STARLINK-1827,2020-10-18,True,87.534,,,,,5f98848cbdedb200062731a0
STARLINK-1947,2020-10-24,True,88.251,,,,,5fa31091c4fa370006feecb5
STARLINK-1851,2020-10-24,False,95.593,546.5636621735821,19.462147684176664,-42.141262313811616,7.592261748776954,5fa3109229f50d0006226d72
STARLINK-1917,2020-10-24,False,95.592,554.2072459861447,-21.14825716897745,164.3874831232694,7.584119425277076,5fa3109229f50d0006226d70
STARLINK-1882,2020-10-24,False,95.593,546.5394465600621,7.2856866135525165,-51.963242539743455,7.591061813674239,5fa3109229f50d0006226d7e
STARLINK-1923,2020-10-24,False,95.593,549.9688655213522,-7.791643946338004,138.40230534395135,7.587329812324097,5fa3109229f50d0006226d7f
STARLINK-1925,2020-10-24,False,95.592,546.728664546722,0.9880225579956462,-41.30176581226141,7.590639294147068,5fa3109229f50d0006226d80
STARLINK-1899,2020-10-24,False,95.593,561.8599873386211,-40.84692972207339,142.82483691472493,7.579603599125995,5fa3109229f50d0006226d7d
STARLINK-1950,2020-10-24,True,87.907,,,,,5fa3109229f50d0006226d81
STARLINK-1933,2020-10-24,False,95.593,566.7748700075717,-53.195237973194146,-139.07149974156562,7.576996338353316,5fa31092c4fa370006feecf2
STARLINK-1911,2020-10-24,False,95.593,558.7082653984671,-33.329170860633006,177.2542466066542,7.581421776824877,5fa3109229f50d0006226d82
STARLINK-1835,2020-10-24,False,95.592,552.2366213349396,50.790478721966196,56.080418938703055,7.59237256324116,5fa31092c4fa370006feecf3
STARLINK-1906,2020-10-24,False,95.593,552.577439841205,51.91607082975,90.13645426517161,7.592258916267279,5fa31092c4fa370006feecf0
STARLINK-1931,2020-10-24,False,95.592,549.2633739346875,-8.416509704328798,-53.82562054091428,7.588123458382468,5fa3109229f50d0006226d84
STARLINK-1918,2020-10-24,False,95.593,550.247860057335,-5.804656175475265,151.8909720172428,7.586915573742991,5fa3109229f50d0006226d85
STARLINK-1798,2020-10-24,False,95.593,551.1937376186233,44.946058943812595,89.5012633451884,7.592213198811931,5fa3109229f50d0006226d86
STARLINK-1896,2020-10-24,False,95.592,559.9261687214503,-35.681976664686495,-179.93361352579777,7.580578738740682,5fa3109229f50d0006226d8c
STARLINK-1928,2020-10-24,False,95.593,547.1598814373992,27.810718841296403,-3.991879527279002,7.592987829265674,5fa31092c4fa370006feecf5
